0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
33328,職治所,OT7028,5, 獨立研究七,  ,2,429 M0370,半年,選修, , ,[],20,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人", , , ,{}
85488,職治所,OT7028,6, 獨立研究七,  ,2,429 M0370,半年,選修, , ,[],20,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人", , , ,{}
75265,職治所,OT7028,8, 獨立研究七,  ,2,429 M0370,半年,選修, , ,[],20,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人", ,  , ,{}
84204,職治所,OT7028,9, 獨立研究七,  ,2,429 M0370,半年,選修, , ,[],20,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人", ,  , ,{}
88813,職治所,OT7028,10, 獨立研究七,  ,2,429 M0370,半年,選修, , ,[],20,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人", ,  , ,{}
31596,職治所,OT7028,11, 獨立研究七,  ,2,429 M0370,半年,選修, , ,[],20,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人", ,  , ,{}
16306,職治所,OT7037, , 職能治療文獻彙整與評析,  ,2,429 M0550,半年,必修,謝清麟,1,"[6, 7]",30,"限本系所學生(含輔系、雙修生),本校修課人數上限：30人",與薛漪平、曾美惠、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、吳建德、王湉妮、蔡麗婷合授, ,加入,"{'一': ['6', '7']}"
46227,職治所,OT7038, , 教學實習一,  ,0,429 M0560,半年,選修,薛漪平,2,[],40,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：40人",與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、吳建德、王湉妮、蔡麗婷合授, ,加入,{}
44707,職治所,OT7041, , 教學實習三,  ,0,429 M0590,半年,選修,薛漪平,2,[],40,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：40人",與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、吳建德、王湉妮、蔡麗婷合授, ,加入,{}
67940,職治所,OT5001, , MATLAB程式設計與應用,  ,3,429 U0110,半年,選修,陳顥齡,3,"[32, 33, 34]",12,本校修課人數上限：12人,與吳建德合授, ,加入,"{'三': ['2', '3', '4']}"
87469,職治系,OT5041, , 正念減壓之理論與實作,  ,2,429 U0240,半年,選修,吳建德,2,"[38, 39]",35(含開放臺大系統人數:4),"本校修課人數上限：31人,外系人數限制：10人",上課地點:職治系409教室。, ,加入,"{'三': ['8', '9']}"
32116,職治所,OT5016, , 心理計量驗證,  ,2,429 U0260,半年,選修,謝清麟,1,"[10, 11]",20,"限碩士班以上,本校修課人數上限：20人", , ,加入,"{'一': ['10', 'A']}"
57665,職治所,OT5039, , 社區職能治療專題,  ,3,429 U0410,半年,選修,毛慧芬,2,"[47, 48, 49]",10,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：10人", , ,加入,"{'四': ['2', '3', '4']}"
27490,生理所,Physio8999, , 博士論文,  ,0,441 D0010,半年,必修, ,1,[],25,"限本系所學生(含輔系、雙修生),本校修課人數上限：25人", ,  ,加入,{}
15859,生理所,Physio8001, , 專題討論,  ,1,441 D0030,半年,必修,賴亮全,3,"[17, 18, 19]",40,"限本系所學生(含輔系、雙修生) 且 限博士班,本校修課人數上限：40人",上課地點:基醫101講堂。限已選擇指導教授。與郭鐘金、湯志永、蘇慧敏、胡孟君、余佳慧、林水龍、詹智強、李宗玄、張哲逢合授,  ,加入,"{'二': ['2', '3', '4']}"
13866,生理所,Physio8002, , 人體生理學,  ,6,441 D2300,半年,必修,湯志永,3,"[22, 23, 24, 52, 53, 54]",10,"限博士班,本校修課人數上限：10人","本課程中文授課,使用英文教科書。上課地點：基醫1003室。與郭鐘金、蘇慧敏、胡孟君、余佳慧、賴亮全、林水龍、詹智強、李宗玄、張哲逢合授",  ,加入,"{'二': ['7', '8', '9'], '四': ['7', '8', '9']}"
58864,生理所,Physio7999, , 碩士論文,  ,0,441 M0010,半年,必修, ,1,[],25,"限本系所學生(含輔系、雙修生),本校修課人數上限：25人", ,  ,加入,{}
66756,生理所,Physio7001, , 專題討論,  ,1,441 M0030,半年,必修,賴亮全,3,"[17, 18, 19]",40,"限本系所學生(含輔系、雙修生),本校修課人數上限：40人",限已選擇指導教授。與郭鐘金、湯志永、蘇慧敏、胡孟君、余佳慧、林水龍、詹智強、李宗玄、張哲逢合授,  ,加入,"{'二': ['2', '3', '4']}"
36544,生理所,Physio7002, , 人體生理學,  ,6,441 M1110,半年,必修,湯志永,3,"[22, 23, 24, 52, 53, 54]",30(含開放臺大系統人數:2),本校修課人數上限：28人,"本課程中文授課,使用英文教科書。與郭鐘金、蘇慧敏、胡孟君、余佳慧、賴亮全、林水龍、詹智強、李宗玄、張哲逢合授",  ,加入,"{'二': ['7', '8', '9'], '四': ['7', '8', '9']}"
21814,生理所,Physio7007, , 實驗生理學與實習,  ,3,441 M1310,半年,必修,蘇慧敏,3,"[61, 62, 63, 64, 66, 67, 68, 69]",25,"限本系所學生(含輔系、雙修生),本校修課人數上限：25人",與郭鐘金、湯志永、胡孟君、余佳慧、賴亮全、林水龍、詹智強、李宗玄、張哲逢合授,  ,加入,"{'五': ['1', '2', '3', '4', '6', '7', '8', '9']}"
87078,保健營養學程,Physio7008, , 生理學,  ,4,441 M3700,半年,選修, , ,"[6, 7, 8, 9]",30,本校修課人數上限：30人,上課地點:基醫501講堂。第一週向助教登記加簽，保健營養、分子醫學學,  , ,"{'一': ['6', '7', '8', '9']}"
88921,生理所,Physio5003, , 粥狀動脈硬化細胞與分子病理生理學,  ,3,441 U1600,半年,選修,李宗玄,3,"[36, 37, 38]",30(含開放臺大系統人數:2),本校修課人數上限：28人,"本課程中文授課,使用英文教科書。",  ,加入,"{'三': ['6', '7', '8']}"
44799,生化分生所,BioMol8999, , 博士論文,  ,0,442 D0010,半年,必修,詹迺立,1,[],50,本校修課人數上限：50人,與周綠蘋、張明富、呂紹俊、游偉絢、李明學、顏伯勳、余明俊、林敬哲、曾秀如、歐展言、劉旻禕、陳炳宏合授,  ,加入,{}
52446,生化分生所,BioMol8002, , 生化及分生專題討論,  ,2,442 D0050,半年,必修,詹迺立,2,"[17, 18, 19]",30,"限博士班,本校修課人數上限：30人",上課教室基醫301。與本所碩班生化專題討論同時上課，講演3小時與張明富、呂紹俊、游偉絢、李明學、顏伯勳、余明俊、林敬哲、曾秀如、歐展言、劉旻禕、陳炳宏合授, ,加入,"{'二': ['2', '3', '4']}"
74007,生化分生所,BioMol7999, , 碩士論文,  ,0,442 M0010,半年,必修,詹迺立,1,[],65,"限碩士班以上,本校修課人數上限：65人",與周綠蘋、張明富、張富雄、呂紹俊、袁小琀、游偉絢、羅升、李明學、顏伯勳、余明俊、林敬哲、曾秀如、歐展言、劉旻禕、陳炳宏合授,  ,加入,{}
45166,生化分生所,BioMol7001, , 生化專題討論,  ,1,442 M0030,半年,必修,詹迺立,1,"[17, 18, 19]",70,"限碩士班以上,本校修課人數上限：70人",與本所博士班生化及分生專題討論同時上課，講演共3小時與張明富、呂紹俊、游偉絢、李明學、顏伯勳、余明俊、林敬哲、曾秀如、歐展言、劉旻禕、陳炳宏合授, ,加入,"{'二': ['2', '3', '4']}"
22321,生化分生所,BioMol7036, , 生化學,  ,4,442 M1230,半年,必修,詹迺立,1,"[2, 3, 32, 33]",35,"限碩士班以上,本校修課人數上限：35人",與林榮耀、張明富、張富雄、呂紹俊、游偉絢、羅升、李明學、顏伯勳、余明俊、林敬哲、曾秀如、歐展言、劉旻禕、陳炳宏、張智芬合授, ,加入,"{'一': ['2', '3'], '三': ['2', '3']}"
13664,生化分生所,BioMol5004, , 蛋白質結構專題討論,  ,1,442 U0540,半年,選修,詹迺立,1,"[50, 51]",15,本校修課人數上限：15人, ,  ,加入,"{'四': ['5', '6']}"
70718,生化分生所,BioMol5007, , 蛋白與癌症專題討論,  ,1,442 U0630,半年,選修,李明學,1,"[5, 6, 7]",15,本校修課人數上限：15人, ,  ,加入,"{'一': ['5', '6', '7']}"
48136,生化分生所,BioMol5015, , 營養學專題討論上,  ,1,442 U0961,全年,選修,呂紹俊,1,"[62, 63, 64]",15,本校修課人數上限：15人, ,  ,加入,"{'五': ['2', '3', '4']}"
27593,生化分生所,BioMol5020, , 基因表現專題討論,  ,1,442 U1800,半年,選修,張明富,1,"[67, 68, 69]",15,本校修課人數上限：15人, , ,加入,"{'五': ['7', '8', '9']}"
15364,生化分生所,BioMol5037, , 功能性蛋白體醫學專題討論 I,  ,1,442 U2510,半年,選修,周綠蘋,1,"[66, 67]",15,本校修課人數上限：15人,"本課程中文授課,使用英文教科書。",  ,加入,"{'五': ['6', '7']}"
42612,生化分生所,BioMol5027, , 金屬蛋白水解專題討論,  ,1,442 U2610,半年,選修,游偉絢,1,"[36, 37]",15,本校修課人數上限：15人, ,  ,加入,"{'三': ['6', '7']}"
64869,生化分生所,BioMol5030, , 免疫與感染症專題討論,  ,1,442 U2630,半年,選修,顏伯勳,1,"[68, 69]",15,本校修課人數上限：15人,"本課程中文授課,使用英文教科書。",  ,加入,"{'五': ['8', '9']}"
68301,生化分生所,BioMol5033, , 上皮系統生物學專題討論,  ,1,442 U2800,半年,選修,余明俊,1,"[46, 47]",15,本校修課人數上限：15人, ,  ,加入,"{'四': ['1', '2']}"
79812,生化分生所,BioMol5040, , 染色體穩定專題討論 II,  ,1,442 U2910,半年,選修,林敬哲,1,"[61, 62, 63]",15,本校修課人數上限：15人,"本課程中文授課,使用英文教科書。",  ,加入,"{'五': ['1', '2', '3']}"
21568,生化分生所,BioMol5039, , 蛋白質動力學專題討論,  ,1,442 U3000,半年,選修,曾秀如,2,"[5, 6]",15,本校修課人數上限：15人,"本課程中文授課,使用英文教科書。", ,加入,"{'一': ['5', '6']}"
62688,生化分生所,BioMol5043, , 分子神經發育專題討論,  ,1,442 U3020,半年,選修,歐展言,2,"[47, 48, 49]",15,本校修課人數上限：15人,"本課程中文授課,使用英文教科書。",  ,加入,"{'四': ['2', '3', '4']}"
45734,生化分生所,BioMol5044, , 先天性免疫學特論,  ,1,442 U3030,半年,選修,劉旻禕,2,"[48, 49]",15,本校修課人數上限：15人,"本課程中文授課,使用英文教科書。",  ,加入,"{'四': ['3', '4']}"
65915,生化分生所,BioMol5046, , 受體內吞作用專題討論,  ,1,442 U3050,半年,選修,陳炳宏,2,"[51, 52]",15,"限碩士班以上,本校修課人數上限：15人","本課程中文授課,使用英文教科書。",  ,加入,"{'四': ['6', '7']}"
60444, ,Phmco1001, , 細胞治療與再生醫學面面觀,  ,2,443 10010,半年,選修,林泰元,3,"[8, 9]",60,本校修課人數上限：60人,A8:生命科學, ,加入,"{'一': ['8', '9']}"
83630,藥理所,Phmco8999, , 博士論文,  ,0,443 D0010,半年,必修,林琬琬,1,[],30,本校修課人數上限：30人,與劉宏輝、邱麗珠、黃德富、符文美、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、魏子堂、潘明楷合授,  ,加入,{}
59311,藥理所,Phmco8001, , 專題討論,  ,2,443 D0040,半年,必修,林琬琬,1,"[32, 33, 34]",50,本校修課人數上限：50人,上課教室：基醫104。與劉宏輝、邱麗珠、蕭水銀、黃德富、符文美、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、魏子堂、潘明楷合授,  ,加入,"{'三': ['2', '3', '4']}"
19527,藥理所,Phmco8011, , 高等藥理學特論一,  ,2,443 D1510,半年,必修,林琬琬,1,[],30,本校修課人數上限：30人,與劉宏輝、邱麗珠、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、潘明楷合授,  ,加入,{}
53018,藥理所,Phmco7999, , 碩士論文,  ,0,443 M0010,半年,必修,林琬琬,1,[],50,本校修課人數上限：50人,與劉宏輝、邱麗珠、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、魏子堂、潘明楷合授,  ,加入,{}
87869,藥理所,Phmco7001, , 專題討論,  ,2,443 M0020,半年,必修,林琬琬,1,"[32, 33, 34]",50,本校修課人數上限：50人,與劉宏輝、邱麗珠、蕭水銀、黃德富、符文美、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、魏子堂、潘明楷合授,  ,加入,"{'三': ['2', '3', '4']}"
72714,藥理所,Phmco7003, , 實驗藥理學上,  ,3,443 M1131,全年,必修,林琬琬,1,[],30,"限本系所學生(含輔系、雙修生),本校修課人數上限：30人",與邱麗珠、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、魏子堂合授,  ,加入,{}
38121,藥理所,Phmco7002, , 藥物作用學,  ,4,443 M1150,半年,必修,林琬琬,1,"[3, 4, 37, 38]",30,"本校修課人數上限：30人,外系人數限制：5人",與劉宏輝、邱麗珠、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、魏子堂、潘明楷合授, ,加入,"{'一': ['3', '4'], '三': ['7', '8']}"
27427,藥理所,Phmco7019, , 藥理學特論,  ,3,443 M1280,半年,必修,陳青周,1,"[17, 18, 19]",30,本校修課人數上限：30人,與邱麗珠、林琬琬、曾賢忠、蔡丰喬、魏子堂、潘明楷合授, ,加入,"{'二': ['2', '3', '4']}"
68823,神經認知學程,Phmco7011, , 神經藥理學論著選讀上,  ,2,443 M1511,全年,選修,邱麗珠,2,"[8, 9]",30,"限學士班三年級以上,本校修課人數上限：30人",與蔡丰喬、潘明楷、李立仁、姚皓傑合授, ,加入,"{'一': ['8', '9']}"
61671,藥理所,Phmco7013, , 訊息傳遞論著選讀上,  ,2,443 M1521,全年,選修,林琬琬,1,"[66, 67]",30,本校修課人數上限：30人,與林泰元、曾賢忠、吳青錫合授,  ,加入,"{'五': ['6', '7']}"
55865,藥理所,Phmco7017, , 心血管藥理及其訊息選讀上,  ,2,443 M1571,全年,選修,陳青周,1,"[51, 52]",30,本校修課人數上限：30人,與陳文彬、楊鎧鍵、魏子堂合授,  ,加入,"{'四': ['6', '7']}"
18393,藥理所,Phmco7007, , 新藥研發,  ,2,443EM1600,半年,必修,林琬琬,3,"[21, 22]",40,本校修課人數上限：40人,本課程以英語授課。與忻凌偉、邱麗珠、鄧哲明、黃德富、符文美、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、魏子堂、潘明楷、曾宇鳳合授本課程英文化程度說明, ,加入,"{'二': ['6', '7']}"
73558,幹細胞學程,Phmco7008, , 幹細胞轉譯醫學研究,  ,2,443 M1700,半年,選修,林泰元,1,"[48, 49]",30,"限碩士班以上,本校修課人數上限：30人",與游益興合授。與曹伯年、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、陳惠文、林頌然合授, ,加入,"{'四': ['3', '4']}"
30348,病理所,Pathol8999, , 博士論文,  ,0,444 D0010,半年,必修,鄭永銘,1,[],30,本校修課人數上限：30人,指導教授。與張逸良、黃佩欣、林中梧、毛翠蓮、連晃駿、郭冠廷、吳漢忠合授,  ,加入,{}
31732,病理所,Pathol8001, , 專題討論,  ,1,444 D0030,半年,必修,鄭永銘,1,[3],30,本校修課人數上限：30人,共同必修4學期.與林欽塘、張逸良、黃佩欣、林中梧、毛翠蓮、連晃駿、郭冠廷、李仁傑、廖肇裕、尤善琦合授,  ,加入,{'一': ['3']}
38706,病理所,Pathol8007, , 病理學及實習上,  ,4,444 D0061,全年,必修,鄭永銘,1,"[1, 2, 16, 17, 36, 37, 46, 47, 61, 62]",3,"限本系所學生(含輔系、雙修生),本校修課人數上限：3人",與張逸良、黃佩欣、林中梧、毛翠蓮、連晃駿、郭冠廷、李仁傑、廖肇裕、尤善琦、黃賢能、孫家棟、吳木榮合授,  ,加入,"{'一': ['1', '2'], '二': ['1', '2'], '三': ['6', '7'], '四': ['1', '2'], '五': ['1', '2']}"
